Type,Title,eclrow2,Content,eclualignitemslgend,eclualignitemslgend5,Image
 HOTPOINT , TCHL 780BP (UK) ,Weighted Annual Energy Consumption," 559,8",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 INDESIT , IDCL 85 B H K (UK) ,Weighted Annual Energy Consumption," 560,6",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 INDESIT , EDCE H G45 B (FR) ,Weighted Annual Energy Consumption," 559,8",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Bosch , WTH83000GB ,Weighted Annual Energy Consumption, 270,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Bosch , WTH83008IT ,Weighted Annual Energy Consumption, 270,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Bosch , WTH83000FF ,Weighted Annual Energy Consumption, 270,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Siemens , WT43H000FF ,Weighted Annual Energy Consumption, 270,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Siemens , WT43H007DN ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Siemens , WT43H000NL ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Bosch , WTH83000NL ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Bosch , WTH83007SN ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HOOVER , DNH D913A2X-S ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 4:20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Electrolux , HT54K8126 916097726 ,Weighted Annual Energy Consumption," 234,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Electrolux , EDH3488GDE 916097708 ,Weighted Annual Energy Consumption," 234,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 BRANDT , BWD58H2WE /1 ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Electrolux , HT53A8110 916097698 ,Weighted Annual Energy Consumption," 234,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Electrolux , EDH3488GDE 916097709 ,Weighted Annual Energy Consumption," 234,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 VEDETTE , VSF58H1DW /1 ,Weighted Annual Energy Consumption, 307,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 ROMMER , 1813 382 18193 ,Weighted Annual Energy Consumption, 253,Programme time of the ‘standard cotton programme at full load’ (T dry), 1:43,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 CANDY , GCC 590NB-S ,Weighted Annual Energy Consumption, 617,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 John Lewis , JLTDH21  ,Weighted Annual Energy Consumption," 260,3",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:39,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 TELEFAC , TF700S ,Weighted Annual Energy Consumption, 510,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 HOOVER , DNC D913BX-S ,Weighted Annual Energy Consumption, 617,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOOVER , DMC D1013BX-S ,Weighted Annual Energy Consumption, 670,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Beko , DS7433CSRX ,Weighted Annual Energy Consumption, 209,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 BRANDT , BWD58H2DW /1 ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45W468GR ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Beko , DS7434CSRX ,Weighted Annual Energy Consumption," 208,9",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTH83000 ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Siemens , WT43H000 ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BRANDT , BWD58H1DW /1 ,Weighted Annual Energy Consumption, 307,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BEKO , DPY8405GXB2 ,Weighted Annual Energy Consumption, 222,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT , CDN 7000B P (UK) ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:06,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , SUTCD 97B 6PM (UK) ,Weighted Annual Energy Consumption," 616,1",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , SUTCD GREEN 9A1 (UK) ,Weighted Annual Energy Consumption," 336,1",Programme time of the ‘standard cotton programme at full load’ (T dry), 4:32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 CANDY , GCS 91013A2-S ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOOVER , DNC D813BC-80 ,Weighted Annual Energy Consumption, 561,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 CANDY , GVH D1013A2-S ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOOVER , DMH D1013A2-80 ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOOVER , DNH D813A2-84 ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 INDESIT , IDC 75 B (FR) ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:06,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 CANDY , GVC D913BX-47 ,Weighted Annual Energy Consumption, 617,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 INDESIT , EDCE 85 B TM (UK) ,Weighted Annual Energy Consumption," 559,8",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOOVER , DMH D1013A2X-S ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT44W562NL ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:37,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW84562NL ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:37,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOOVER , DNH D813A1X-S ,Weighted Annual Energy Consumption, 273,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Siemens , WT43W460 ,Weighted Annual Energy Consumption, 212,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:01,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW83460 ,Weighted Annual Energy Consumption, 212,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:01,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 INDESIT , IDC 8T3 B (UK) ,Weighted Annual Energy Consumption, 560,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 BEKO , DPS 7405 GB5 ,Weighted Annual Energy Consumption, 209,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT , TCM 580 B P(UK) ,Weighted Annual Energy Consumption, 560,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EDH3887GDE 916097845 ,Weighted Annual Energy Consumption," 234,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Electrolux , EDH3896GDE 916097812 ,Weighted Annual Energy Consumption," 340,2",Programme time of the ‘standard cotton programme at full load’ (T dry), 3:48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Faure , FDH8333PZ 916097814 ,Weighted Annual Energy Consumption," 308,2",Programme time of the ‘standard cotton programme at full load’ (T dry), 3:01,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HOOVER , DNC D813BB-80 ,Weighted Annual Energy Consumption, 561,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , FETC 70B P (UK) ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:06,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 INDESIT , IDC 75 B (UK) ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:06,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 INDESIT , IDC 75 B (EU) ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:06,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Siemens , WT44W5W0 ,Weighted Annual Energy Consumption, 176,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 Siemens , WT45W460 ,Weighted Annual Energy Consumption, 212,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:01,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW83460NL ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW854E0 ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW85430 ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 CANDY , GCS 9101A2T-S ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT43W4E1 ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45W460NL ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT47W4S2AT ,Weighted Annual Energy Consumption, 235,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW85460 ,Weighted Annual Energy Consumption, 212,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:01,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45W490 ,Weighted Annual Energy Consumption, 232,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
